1.648933930720808405e-01 2.393559398842192154e-01 4.324711172186462838e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.453902077027617867e+00
1.901601941383447292e-01 9.468962687244649734e-01 3.362463217069274757e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.048341731301389412e+00
2.100256840267905600e-01 9.740640852858494236e-01 9.712031276454099471e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.572059750553432167e+00
6.790753805535205689e-01 6.323194547545621935e-01 2.203932435233929565e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.760033569955606225e+00
6.301668799149120481e-01 8.913665710139431209e-01 4.412318189043615835e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.733919581699638446e+00
8.493283852593781491e-01 1.131077127489963363e-01 2.692927480519898831e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.882714416988105377e+00
1.619392638979110233e-01 6.122092144993913632e-01 2.432372725258307167e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.248669668024053658e+00
4.873384535010316654e-02 9.851674617820582736e-01 8.062005272991940030e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.554082577696776823e+00
9.182935773903385668e-01 7.601942288792523650e-01 6.731877959580734316e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.345965779649776595e+00
3.851604768703628112e-01 6.042031046708498110e-01 6.720475839958784947e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.314457772016820014e+00
6.720719654127960130e-02 1.287450010792470234e-01 6.950822171306947350e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.140196741281115367e+00
8.457082678085795502e-01 2.902205415622135520e-01 6.038637718978242530e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.243206908510368525e+00
6.291737744899693618e-01 6.001379183768036363e-01 5.344137556183176097e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.547346334763047615e+00
8.839194260011324911e-01 6.543054335835251090e-01 8.859729737668289307e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.399657245489713819e+00
6.896179908142064940e-01 7.626015518462032627e-01 9.390069172908122042e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.774344803366523671e+00
4.731968404113989779e-01 7.944714109803163726e-01 9.749502978254461771e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.174533031277032791e+00
1.573981110735871436e-01 5.136804366696715585e-01 2.729562580977396014e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.303521505909698064e+00
7.614319439599153139e-01 4.494934285525249429e-01 1.403885147612882189e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.655527625134392444e+00
9.429784668258842650e-01 8.448879895271731444e-01 2.799265138847186751e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.095414334951821944e+00
4.072375910308013713e-01 3.829473633489296480e-01 6.734626065620505919e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.286554665365127414e+00
7.959614528827796409e-02 4.138097832771135964e-01 1.774846791561373038e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.465116174828758222e+00
8.898746709930526189e-01 4.488527894727748491e-01 1.492779991976017628e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.284421871297893425e+00
5.890375817532139679e-01 5.662122573576788831e-03 7.935083858508172883e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.259988735255867187e+00
3.698045017902251708e-01 1.413461818344112775e-01 8.362278108535494692e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.865447827552124460e+00
5.032014148223512562e-01 4.789359458343331877e-01 3.936945323836263944e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.567135336745144603e+00
